Gene	sgRNA	eff
PPP2R2A	PPP2R2A_p26151234	1
PPP2R2A	PPP2R2A_p26196419	1
PPP2R2A	PPP2R2A_p26196437	1
PPP2R2A	PPP2R2A_p26196446	1
PPP2R2A	PPP2R2A_p26196472	1
PPP2R2A	PPP2R2A_p26196478	1
PPP2R5C	PPP2R5C_m102323030	1
PPP2R5C	PPP2R5C_m102323059	1
PPP2R5C	PPP2R5C_m102323083	1
PPP2R5C	PPP2R5C_m102323172	1
PPP2R5C	PPP2R5C_m102323198	1
PPP2R5C	PPP2R5C_m102348542	1
PPP2R5C	PPP2R5C_p102323100	1
PPP2R5C	PPP2R5C_p102323200	1
PPP2R5C	PPP2R5C_p102348529	1
PPP2R5C	PPP2R5C_p102348544	1
PPP6R1	PPP6R1_m55758338	1
PPP6R1	PPP6R1_m55758359	1
PPP6R1	PPP6R1_m55758368	1
PPP6R1	PPP6R1_m55758413	1
PPP6R1	PPP6R1_m55758422	1
PPP6R1	PPP6R1_p55758326	1
PPP6R1	PPP6R1_p55758375	1
PPP6R1	PPP6R1_p55758380	1
PPP6R1	PPP6R1_p55758386	1
PPP6R1	PPP6R1_p55758431	1
PQBP1	PQBP1_m48755798	1
PQBP1	PQBP1_m48755804	1
PQBP1	PQBP1_m48755821	1
PQBP1	PQBP1_m48755829	1
PQBP1	PQBP1_m48758465	1
PQBP1	PQBP1_m48758471	1
PQBP1	PQBP1_m48758490	1
PQBP1	PQBP1_p48755813	1
PQBP1	PQBP1_p48755837	1
PQBP1	PQBP1_p48758452	1
PRDX1	PRDX1_m45980643	1
PRDX1	PRDX1_m45981327	1
PRDX1	PRDX1_m45981401	1
PRDX1	PRDX1_p45980609	1
PRDX1	PRDX1_p45981405	1
PRDX1	PRDX1_p45981430	1
PRDX1	PRDX1_p45984603	1
PRDX1	PRDX1_p45984629	1
PRDX1	PRDX1_p45984643	1
PRDX1	PRDX1_p45984655	1
PREB	PREB_m27357173	1
PREB	PREB_m27357188	1
PREB	PREB_m27357194	1
PREB	PREB_m27357258	1
PREB	PREB_p27357199	1
PREB	PREB_p27357224	1
PREB	PREB_p27357230	1
PREB	PREB_p27357237	1
PREB	PREB_p27357248	1
PREB	PREB_p27357261	1
PRKACA	PRKACA_m14217610	1
PRKACA	PRKACA_m14217618	1
PRKACA	PRKACA_m14217639	1
PRKACA	PRKACA_m14217644	1
PRKACA	PRKACA_m14217653	1
PRKACA	PRKACA_m14217659	1
PRKACA	PRKACA_m14217687	1
PRKACA	PRKACA_p14217589	1
PRKACA	PRKACA_p14217669	1
PRKACA	PRKACA_p14218144	1
PRKAG3	PRKAG3_m219695537	1
PRKAG3	PRKAG3_m219695547	1
PRKAG3	PRKAG3_m219696462	1
PRKAG3	PRKAG3_m219696484	1
PRKAG3	PRKAG3_p219695528	1
PRKAG3	PRKAG3_p219695557	1
PRKAG3	PRKAG3_p219695563	1
PRKAG3	PRKAG3_p219695605	1
PRKAG3	PRKAG3_p219696464	1
PRKAG3	PRKAG3_p219696474	1
PRKD2	PRKD2_m47207791	1
PRKD2	PRKD2_m47207801	1
PRKD2	PRKD2_m47207809	1
PRKD2	PRKD2_m47207816	1
PRKD2	PRKD2_m47214180	1
PRKD2	PRKD2_p47207822	1
PRKD2	PRKD2_p47207867	1
PRKD2	PRKD2_p47214154	1
PRKD2	PRKD2_p47214160	1
PRKD2	PRKD2_p47214169	1
PRM3	PRM3_m11367331	1
PRM3	PRM3_m11367376	1
PRM3	PRM3_m11367387	1
PRM3	PRM3_m11367411	1
PRM3	PRM3_m11367423	1
PRM3	PRM3_p11367320	1
PRM3	PRM3_p11367378	1
PRM3	PRM3_p11367397	1
PRM3	PRM3_p11367413	1
PRM3	PRM3_p11367431	1
PRMT6	PRMT6_m107599446	1
PRMT6	PRMT6_m107599471	1
PRMT6	PRMT6_m107599528	1
PRMT6	PRMT6_p107599391	1
PRMT6	PRMT6_p107599396	1
PRMT6	PRMT6_p107599401	1
PRMT6	PRMT6_p107599408	1
PRMT6	PRMT6_p107599480	1
PRMT6	PRMT6_p107599489	1
PRMT6	PRMT6_p107599501	1
PRPF39	PRPF39_m45564526	1
PRPF39	PRPF39_m45564577	1
PRPF39	PRPF39_m45564589	1
PRPF39	PRPF39_p45564463	1
PRPF39	PRPF39_p45564472	1
PRPF39	PRPF39_p45564486	1
PRPF39	PRPF39_p45564492	1
PRPF39	PRPF39_p45564543	1
PRPF39	PRPF39_p45564600	1
PRPF39	PRPF39_p45564612	1
PRPF6	PRPF6_m62612599	1
PRPF6	PRPF6_m62612619	1
PRPF6	PRPF6_m62614436	1
PRPF6	PRPF6_m62614441	1
PRPF6	PRPF6_m62614456	1
PRPF6	PRPF6_p62612604	1
PRPF6	PRPF6_p62614398	1
PRPF6	PRPF6_p62614409	1
PRPF6	PRPF6_p62614519	1
PRPF6	PRPF6_p62614546	1
PRX	PRX_m40909715	1
PRX	PRX_m40909726	1
PRX	PRX_m40909735	1
PRX	PRX_m40909747	1
PRX	PRX_m40909756	1
PRX	PRX_m40909763	1
PRX	PRX_m40913830	1
PRX	PRX_p40913802	1
PRX	PRX_p40913809	1
PRX	PRX_p40913818	1
PSEN1	PSEN1_m73614727	1
PSEN1	PSEN1_m73614742	1
PSEN1	PSEN1_m73614748	1
PSEN1	PSEN1_m73614755	1
PSEN1	PSEN1_m73614789	1
PSEN1	PSEN1_m73637548	1
PSEN1	PSEN1_p73614759	1
PSEN1	PSEN1_p73637499	1
PSEN1	PSEN1_p73637520	1
PSEN1	PSEN1_p73637528	1
PSIP1	PSIP1_m15474149	1
PSIP1	PSIP1_m15506618	1
PSIP1	PSIP1_p15472669	1
PSIP1	PSIP1_p15474151	1
PSIP1	PSIP1_p15478468	1
PSIP1	PSIP1_p15486812	1
PSIP1	PSIP1_p15490086	1
PSIP1	PSIP1_p15506600	1
PSIP1	PSIP1_p15510100	1
PSIP1	PSIP1_p15510107	1
PSMA2	PSMA2_m42966165	1
PSMA2	PSMA2_m42966170	1
PSMA2	PSMA2_m42971745	1
PSMA2	PSMA2_p42964314	1
PSMA2	PSMA2_p42964322	1
PSMA2	PSMA2_p42966121	1
PSMA2	PSMA2_p42966157	1
PSMA2	PSMA2_p42966973	1
PSMA2	PSMA2_p42966978	1
PSMA2	PSMA2_p42967034	1
PSMA5	PSMA5_m109954708	1
PSMA5	PSMA5_m109954772	1
PSMA5	PSMA5_m109955691	1
PSMA5	PSMA5_m109955700	1
PSMA5	PSMA5_m109955743	1
PSMA5	PSMA5_m109957860	1
PSMA5	PSMA5_p109954725	1
PSMA5	PSMA5_p109954736	1
PSMA5	PSMA5_p109954781	1
PSMA5	PSMA5_p109955728	1
PSMB3	PSMB3_m36909518	1
PSMB3	PSMB3_m36909562	1
PSMB3	PSMB3_m36909571	1
PSMB3	PSMB3_m36909581	1
PSMB3	PSMB3_m36912165	1
PSMB3	PSMB3_p36909399	1
PSMB3	PSMB3_p36909531	1
PSMB3	PSMB3_p36909536	1
PSMB3	PSMB3_p36912134	1
PSMB3	PSMB3_p36912195	1
PSMB6	PSMB6_m4699546	1
PSMB6	PSMB6_m4699561	1
PSMB6	PSMB6_m4700021	1
PSMB6	PSMB6_m4700026	1
PSMB6	PSMB6_m4700077	1
PSMB6	PSMB6_p4699493	1
PSMB6	PSMB6_p4699517	1
PSMB6	PSMB6_p4699567	1
PSMB6	PSMB6_p4700028	1
PSMB6	PSMB6_p4700067	1
PSMD10	PSMD10_m107331066	1
PSMD10	PSMD10_m107331294	1
PSMD10	PSMD10_m107331304	1
PSMD10	PSMD10_m107334656	1
PSMD10	PSMD10_m107334683	1
PSMD10	PSMD10_m107334695	1
PSMD10	PSMD10_m107334745	1
PSMD10	PSMD10_p107331195	1
PSMD10	PSMD10_p107334635	1
PSMD10	PSMD10_p107334687	1
PSMD13	PSMD13_m237064	1
PSMD13	PSMD13_m237072	1
PSMD13	PSMD13_m237084	1
PSMD13	PSMD13_m237097	1
PSMD13	PSMD13_m237120	1
PSMD13	PSMD13_p237042	1
PSMD13	PSMD13_p237076	1
PSMD13	PSMD13_p237102	1
PSMD13	PSMD13_p244053	1
PSMD13	PSMD13_p244160	1
PSMD7	PSMD7_m74334033	1
PSMD7	PSMD7_m74335544	1
PSMD7	PSMD7_p74330802	1
PSMD7	PSMD7_p74330814	1
PSMD7	PSMD7_p74330864	1
PSMD7	PSMD7_p74334000	1
PSMD7	PSMD7_p74334025	1
PSMD7	PSMD7_p74334964	1
PSMD7	PSMD7_p74335020	1
PSMD7	PSMD7_p74335448	1
PSME1	PSME1_m24605478	1
PSME1	PSME1_m24605496	1
PSME1	PSME1_m24605502	1
PSME1	PSME1_m24606216	1
PSME1	PSME1_m24606382	1
PSME1	PSME1_m24606528	1
PSME1	PSME1_p24605463	1
PSME1	PSME1_p24605488	1
PSME1	PSME1_p24606204	1
PSME1	PSME1_p24606346	1
PTGDS	PTGDS_m139872089	1
PTGDS	PTGDS_m139872102	1
PTGDS	PTGDS_m139872109	1
PTGDS	PTGDS_m139872118	1
PTGDS	PTGDS_p139872031	1
PTGDS	PTGDS_p139872036	1
PTGDS	PTGDS_p139872041	1
PTGDS	PTGDS_p139872050	1
PTGDS	PTGDS_p139872080	1
PTGDS	PTGDS_p139872122	1
PTGES2	PTGES2_m130885375	1
PTGES2	PTGES2_m130885387	1
PTGES2	PTGES2_m130885397	1
PTGES2	PTGES2_m130885990	1
PTGES2	PTGES2_m130885997	1
PTGES2	PTGES2_m130886017	1
PTGES2	PTGES2_m130886039	1
PTGES2	PTGES2_m130886052	1
PTGES2	PTGES2_m130886065	1
PTGES2	PTGES2_m130886073	1
PTPN18	PTPN18_m131113681	1
PTPN18	PTPN18_m131113694	1
PTPN18	PTPN18_m131113757	1
PTPN18	PTPN18_m131113762	1
PTPN18	PTPN18_p131113673	1
PTPN18	PTPN18_p131113684	1
PTPN18	PTPN18_p131113699	1
PTPN18	PTPN18_p131113711	1
PTPN18	PTPN18_p131126710	1
PTPN18	PTPN18_p131126716	1
PTTG1	PTTG1_m159849361	1
PTTG1	PTTG1_m159849782	1
PTTG1	PTTG1_m159851324	1
PTTG1	PTTG1_m159854797	1
PTTG1	PTTG1_m159854861	1
PTTG1	PTTG1_m159854867	1
PTTG1	PTTG1_p159849364	1
PTTG1	PTTG1_p159849711	1
PTTG1	PTTG1_p159849788	1
PTTG1	PTTG1_p159854782	1
R3HDM2	R3HDM2_m57693921	1
R3HDM2	R3HDM2_m57693933	1
R3HDM2	R3HDM2_m57693945	1
R3HDM2	R3HDM2_m57696973	1
R3HDM2	R3HDM2_m57696983	1
R3HDM2	R3HDM2_m57704048	1
R3HDM2	R3HDM2_m57704057	1
R3HDM2	R3HDM2_m57704099	1
R3HDM2	R3HDM2_m57704180	1
R3HDM2	R3HDM2_p57704160	1
RAB11FIP3	RAB11FIP3_m532528	1
RAB11FIP3	RAB11FIP3_m532561	1
RAB11FIP3	RAB11FIP3_m532570	1
RAB11FIP3	RAB11FIP3_m532588	1
RAB11FIP3	RAB11FIP3_m532606	1
RAB11FIP3	RAB11FIP3_p532511	1
RAB11FIP3	RAB11FIP3_p532517	1
RAB11FIP3	RAB11FIP3_p532532	1
RAB11FIP3	RAB11FIP3_p532577	1
RAB11FIP3	RAB11FIP3_p532592	1
RAB34	RAB34_m27042701	1
RAB34	RAB34_m27042706	1
RAB34	RAB34_m27042711	1
RAB34	RAB34_m27042841	1
RAB34	RAB34_m27042848	1
RAB34	RAB34_m27042860	1
RAB34	RAB34_m27042872	1
RAB34	RAB34_m27042877	1
RAB34	RAB34_p27042810	1
RAB34	RAB34_p27042882	1
RAD51	RAD51_m40991022	1
RAD51	RAD51_m40991028	1
RAD51	RAD51_m40993280	1
RAD51	RAD51_m40993314	1
RAD51	RAD51_p40990979	1
RAD51	RAD51_p40990995	1
RAD51	RAD51_p40991014	1
RAD51	RAD51_p40993246	1
RAD51	RAD51_p40993285	1
RAD51	RAD51_p40993299	1
RAF1	RAF1_m12660086	1
RAF1	RAF1_m12660099	1
RAF1	RAF1_m12660113	1
RAF1	RAF1_m12660152	1
RAF1	RAF1_m12660182	1
RAF1	RAF1_m12660199	1
RAF1	RAF1_m12660206	1
RAF1	RAF1_p12660047	1
RAF1	RAF1_p12660124	1
RAF1	RAF1_p12660139	1
RAG1	RAG1_m36594871	1
RAG1	RAG1_m36594876	1
RAG1	RAG1_m36594898	1
RAG1	RAG1_m36595025	1
RAG1	RAG1_m36595051	1
RAG1	RAG1_p36594859	1
RAG1	RAG1_p36594933	1
RAG1	RAG1_p36595030	1
RAG1	RAG1_p36595036	1
RAG1	RAG1_p36595043	1
RALGAPA2	RALGAPA2_m20693019	1
RALGAPA2	RALGAPA2_m20693059	1
RALGAPA2	RALGAPA2_m20693071	1
RALGAPA2	RALGAPA2_m20693102	1
RALGAPA2	RALGAPA2_m20693111	1
RALGAPA2	RALGAPA2_p20661383	1
RALGAPA2	RALGAPA2_p20693011	1
RALGAPA2	RALGAPA2_p20693023	1
RALGAPA2	RALGAPA2_p20693043	1
RALGAPA2	RALGAPA2_p20693063	1
RANBP9	RANBP9_m13711310	1
RANBP9	RANBP9_m13711557	1
RANBP9	RANBP9_m13711598	1
RANBP9	RANBP9_m13711631	1
RANBP9	RANBP9_m13711731	1
RANBP9	RANBP9_p13711354	1
RANBP9	RANBP9_p13711517	1
RANBP9	RANBP9_p13711587	1
RANBP9	RANBP9_p13711600	1
RANBP9	RANBP9_p13711623	1
RAN	RAN_m131357160	1
RAN	RAN_m131357167	1
RAN	RAN_p131357128	1
RAN	RAN_p131357371	1
RAN	RAN_p131357377	1
RAN	RAN_p131357443	1
RAN	RAN_p131357533	1
RAN	RAN_p131357542	1
RAN	RAN_p131357624	1
RAN	RAN_p131357651	1
RASL11A	RASL11A_m27845082	1
RASL11A	RASL11A_m27845090	1
RASL11A	RASL11A_m27845103	1
RASL11A	RASL11A_m27845129	1
RASL11A	RASL11A_m27845136	1
RASL11A	RASL11A_m27845149	1
RASL11A	RASL11A_p27845152	1
RASL11A	RASL11A_p27845158	1
RASL11A	RASL11A_p27845165	1
RASL11A	RASL11A_p27845183	1
RAVER2	RAVER2_m65210986	1
RAVER2	RAVER2_m65210997	1
RAVER2	RAVER2_m65211007	1
RAVER2	RAVER2_m65211021	1
RAVER2	RAVER2_m65211087	1
RAVER2	RAVER2_p65210842	1
RAVER2	RAVER2_p65210951	1
RAVER2	RAVER2_p65211012	1
RAVER2	RAVER2_p65211039	1
RAVER2	RAVER2_p65234383	1
RBBP4	RBBP4_m33117651	1
RBBP4	RBBP4_m33123110	1
RBBP4	RBBP4_m33133989	1
RBBP4	RBBP4_m33134675	1
RBBP4	RBBP4_p33117640	1
RBBP4	RBBP4_p33123013	1
RBBP4	RBBP4_p33123151	1
RBBP4	RBBP4_p33133812	1
RBBP4	RBBP4_p33134326	1
RBBP4	RBBP4_p33134564	1
RBBP8	RBBP8_m20516846	1
RBBP8	RBBP8_m20529646	1
RBBP8	RBBP8_m20548849	1
RBBP8	RBBP8_p20516804	1
RBBP8	RBBP8_p20516817	1
RBBP8	RBBP8_p20516855	1
RBBP8	RBBP8_p20516863	1
RBBP8	RBBP8_p20516901	1
RBBP8	RBBP8_p20548757	1
RBBP8	RBBP8_p20555116	1
RBFOX3	RBFOX3_m77111593	1
RBFOX3	RBFOX3_p77111578	1
RBFOX3	RBFOX3_p77111596	1
RBFOX3	RBFOX3_p77111603	1
RBFOX3	RBFOX3_p77111611	1
RBFOX3	RBFOX3_p77111637	1
RBFOX3	RBFOX3_p77111656	1
RBFOX3	RBFOX3_p77111689	1
RBFOX3	RBFOX3_p77111735	1
RBFOX3	RBFOX3_p77111741	1
RBM14	RBM14_m66384236	1
RBM14	RBM14_m66384263	1
RBM14	RBM14_m66384288	1
RBM14	RBM14_m66384306	1
RBM14	RBM14_p66384197	1
RBM14	RBM14_p66384223	1
RBM14	RBM14_p66384245	1
RBM14	RBM14_p66384250	1
RBM14	RBM14_p66384308	1
RBM14	RBM14_p66384338	1
RBM17	RBM17_m6139036	1
RBM17	RBM17_m6139048	1
RBM17	RBM17_m6143268	1
RBM17	RBM17_m6143280	1
RBM17	RBM17_m6143297	1
RBM17	RBM17_m6143307	1
RBM17	RBM17_m6143329	1
RBM17	RBM17_p6139028	1
RBM17	RBM17_p6139129	1
RBM17	RBM17_p6143320	1
RBM22	RBM22_m150078184	1
RBM22	RBM22_m150080495	1
RBM22	RBM22_m150080501	1
RBM22	RBM22_m150080514	1
RBM22	RBM22_p150078163	1
RBM22	RBM22_p150078174	1
RBM22	RBM22_p150079997	1
RBM22	RBM22_p150080030	1
RBM22	RBM22_p150080505	1
RBM22	RBM22_p150080517	1
RBM45	RBM45_m178977274	1
RBM45	RBM45_m178977332	1
RBM45	RBM45_m178977342	1
RBM45	RBM45_m178977353	1
RBM45	RBM45_m178977362	1
RBM45	RBM45_m178977384	1
RBM45	RBM45_p178977264	1
RBM45	RBM45_p178977279	1
RBM45	RBM45_p178977368	1
RBM45	RBM45_p178977376	1
RBMXL1	RBMXL1_m89448615	1
RBMXL1	RBMXL1_m89448712	1
RBMXL1	RBMXL1_m89448955	1
RBMXL1	RBMXL1_m89449228	1
RBMXL1	RBMXL1_m89449426	1
RBMXL1	RBMXL1_p89448943	1
RBMXL1	RBMXL1_p89448988	1
RBMXL1	RBMXL1_p89449009	1
RBMXL1	RBMXL1_p89449120	1
RBMXL1	RBMXL1_p89449196	1
RBPJ	RBPJ_m26387993	1
RBPJ	RBPJ_m26387999	1
RBPJ	RBPJ_m26417108	1
RBPJ	RBPJ_p26387967	1
RBPJ	RBPJ_p26417151	1
RBPJ	RBPJ_p26417191	1
RBPJ	RBPJ_p26417196	1
RBPJ	RBPJ_p26417240	1
RBPJ	RBPJ_p26422232	1
RBPJ	RBPJ_p26422269	1
RBPMS	RBPMS_m30242657	1
RBPMS	RBPMS_m30332293	1
RBPMS	RBPMS_m30332299	1
RBPMS	RBPMS_m30332304	1
RBPMS	RBPMS_m30332320	1
RBPMS	RBPMS_p30242596	1
RBPMS	RBPMS_p30242613	1
RBPMS	RBPMS_p30242643	1
RBPMS	RBPMS_p30242649	1
RBPMS	RBPMS_p30335331	1
RCOR2	RCOR2_m63683803	1
RCOR2	RCOR2_m63683873	1
RCOR2	RCOR2_m63683892	1
RCOR2	RCOR2_m63683899	1
RCOR2	RCOR2_p63683819	1
RCOR2	RCOR2_p63683847	1
RCOR2	RCOR2_p63683858	1
RCOR2	RCOR2_p63683864	1
RCOR2	RCOR2_p63683884	1
RCOR2	RCOR2_p63683901	1
RCOR3	RCOR3_m211433473	1
RCOR3	RCOR3_m211433480	1
RCOR3	RCOR3_m211433492	1
RCOR3	RCOR3_m211444572	1
RCOR3	RCOR3_m211444626	1
RCOR3	RCOR3_p211433464	1
RCOR3	RCOR3_p211433484	1
RCOR3	RCOR3_p211444581	1
RCOR3	RCOR3_p211444597	1
RCOR3	RCOR3_p211447555	1
RECQL4	RECQL4_m145743006	1
RECQL4	RECQL4_m145743012	1
RECQL4	RECQL4_m145743102	1
RECQL4	RECQL4_m145743111	1
RECQL4	RECQL4_m145743128	1
RECQL4	RECQL4_m145743134	1
RECQL4	RECQL4_m145743141	1
RECQL4	RECQL4_m145743146	1
RECQL4	RECQL4_m145743155	1
RECQL4	RECQL4_p145743070	1
RECQL	RECQL_m21644465	1
RECQL	RECQL_m21644501	1
RECQL	RECQL_m21644576	1
RECQL	RECQL_m21644581	1
RECQL	RECQL_m21644635	1
RECQL	RECQL_m21644641	1
RECQL	RECQL_p21643284	1
RECQL	RECQL_p21644447	1
RECQL	RECQL_p21644600	1
RECQL	RECQL_p21652474	1
RERG	RERG_m15262436	1
RERG	RERG_m15264279	1
RERG	RERG_m15264284	1
RERG	RERG_m15264303	1
RERG	RERG_m15370364	1
RERG	RERG_m15370373	1
RERG	RERG_m15370379	1
RERG	RERG_m15370387	1
RERG	RERG_p15264312	1
RERG	RERG_p15264318	1
REST	REST_m57776881	1
REST	REST_m57776916	1
REST	REST_m57776931	1
REST	REST_p57776794	1
REST	REST_p57776800	1
REST	REST_p57776822	1
REST	REST_p57776840	1
REST	REST_p57776849	1
REST	REST_p57776854	1
REST	REST_p57776905	1
RET	RET_m43572766	1
RET	RET_m43595919	1
RET	RET_p43572693	1
RET	RET_p43572703	1
RET	RET_p43572711	1
RET	RET_p43572757	1
RET	RET_p43595892	1
RET	RET_p43595909	1
RET	RET_p43595921	1
RET	RET_p43595937	1
RFX6	RFX6_m117198445	1
RFX6	RFX6_m117198452	1
RFX6	RFX6_m117198469	1
RFX6	RFX6_m117198512	1
RFX6	RFX6_m117198536	1
RFX6	RFX6_p117198425	1
RFX6	RFX6_p117198431	1
RFX6	RFX6_p117198455	1
RFX6	RFX6_p117198515	1
RFX6	RFX6_p117198521	1
RGS12	RGS12_m3415813	1
RGS12	RGS12_m3415844	1
RGS12	RGS12_m3415866	1
RGS12	RGS12_m3415889	1
RGS12	RGS12_m3415909	1
RGS12	RGS12_p3388139	1
RGS12	RGS12_p3415784	1
RGS12	RGS12_p3415799	1
RGS12	RGS12_p3415876	1
RGS12	RGS12_p3415891	1
RGS7	RGS7_m241099990	1
RGS7	RGS7_m241146380	1
RGS7	RGS7_m241146412	1
RGS7	RGS7_m241261967	1
RGS7	RGS7_m241262007	1
RGS7	RGS7_m241262044	1
RGS7	RGS7_m241519000	1
RGS7	RGS7_m241519012	1
RGS7	RGS7_m241519040	1
RGS7	RGS7_p241261958	1
RHOU	RHOU_m228871522	1
RHOU	RHOU_m228871527	1
RHOU	RHOU_m228871683	1
RHOU	RHOU_m228871714	1
RHOU	RHOU_m228871728	1
RHOU	RHOU_m228871736	1
RHOU	RHOU_p228871552	1
RHOU	RHOU_p228871629	1
RHOU	RHOU_p228871644	1
RHOU	RHOU_p228871662	1
RILPL1	RILPL1_m124017911	1
RILPL1	RILPL1_m124017928	1
RILPL1	RILPL1_m124017956	1
RILPL1	RILPL1_m124017974	1
RILPL1	RILPL1_m124017992	1
RILPL1	RILPL1_m124018016	1
RILPL1	RILPL1_m124018022	1
RILPL1	RILPL1_p124017902	1
RILPL1	RILPL1_p124017939	1
RILPL1	RILPL1_p124017948	1
RMI1	RMI1_m86615970	1
RMI1	RMI1_m86616040	1
RMI1	RMI1_m86616074	1
RMI1	RMI1_p86615917	1
RMI1	RMI1_p86615956	1
RMI1	RMI1_p86615977	1
RMI1	RMI1_p86616014	1
RMI1	RMI1_p86616046	1
RMI1	RMI1_p86616064	1
RMI1	RMI1_p86616155	1
RNASEH2B	RNASEH2B_m51484268	1
RNASEH2B	RNASEH2B_m51501607	1
RNASEH2B	RNASEH2B_m51503622	1
RNASEH2B	RNASEH2B_m51503686	1
RNASEH2B	RNASEH2B_m51504839	1
RNASEH2B	RNASEH2B_m51504844	1
RNASEH2B	RNASEH2B_p51484212	1
RNASEH2B	RNASEH2B_p51484247	1
RNASEH2B	RNASEH2B_p51484254	1
RNASEH2B	RNASEH2B_p51503696	1
RNF111	RNF111_m59323021	1
RNF111	RNF111_m59323039	1
RNF111	RNF111_m59323090	1
RNF111	RNF111_m59323102	1
RNF111	RNF111_m59323171	1
RNF111	RNF111_m59323314	1
RNF111	RNF111_m59323326	1
RNF111	RNF111_p59323010	1
RNF111	RNF111_p59323179	1
RNF111	RNF111_p59323355	1
RNF112	RNF112_m19314721	1
RNF112	RNF112_m19314727	1
RNF112	RNF112_m19314733	1
RNF112	RNF112_m19315829	1
RNF112	RNF112_m19315869	1
RNF112	RNF112_p19314707	1
RNF112	RNF112_p19314752	1
RNF112	RNF112_p19314951	1
RNF112	RNF112_p19314961	1
RNF112	RNF112_p19315876	1
RNF13	RNF13_m149563865	1
RNF13	RNF13_m149570368	1
RNF13	RNF13_m149589839	1
RNF13	RNF13_m149589849	1
RNF13	RNF13_m149589857	1
RNF13	RNF13_m149613324	1
RNF13	RNF13_m149613341	1
RNF13	RNF13_p149563807	1
RNF13	RNF13_p149613267	1
RNF13	RNF13_p149613312	1
RNF180	RNF180_m63507955	1
RNF180	RNF180_m63507960	1
RNF180	RNF180_m63509472	1
RNF180	RNF180_m63509479	1
RNF180	RNF180_p63496680	1
RNF180	RNF180_p63496747	1
RNF180	RNF180_p63507943	1
RNF180	RNF180_p63509370	1
RNF180	RNF180_p63509378	1
RNF180	RNF180_p63509402	1
RNF40	RNF40_m30773867	1
RNF40	RNF40_m30773951	1
RNF40	RNF40_m30773971	1
RNF40	RNF40_p30773851	1
RNF40	RNF40_p30773857	1
RNF40	RNF40_p30773875	1
RNF40	RNF40_p30773881	1
RNF40	RNF40_p30773959	1
RNF40	RNF40_p30773976	1
RNF40	RNF40_p30774425	1
RNF4	RNF4_m2498805	1
RNF4	RNF4_m2514813	1
RNF4	RNF4_p2498724	1
RNF4	RNF4_p2498764	1
RNF4	RNF4_p2498826	1
RNF4	RNF4_p2502380	1
RNF4	RNF4_p2502443	1
RNF4	RNF4_p2513670	1
RNF4	RNF4_p2514795	1
RNF4	RNF4_p2514821	1
RNF6	RNF6_m26792649	1
RNF6	RNF6_m26792664	1
RNF6	RNF6_m26792698	1
RNF6	RNF6_m26792706	1
RNF6	RNF6_m26793630	1
RNF6	RNF6_p26789695	1
RNF6	RNF6_p26792655	1
RNF6	RNF6_p26793662	1
RNF6	RNF6_p26793715	1
RNF6	RNF6_p26793720	1
RNF7	RNF7_m141457214	1
RNF7	RNF7_m141457220	1
RNF7	RNF7_m141457235	1
RNF7	RNF7_p141457185	1
RNF7	RNF7_p141457200	1
RNF7	RNF7_p141457222	1
RNF7	RNF7_p141457265	1
RNF7	RNF7_p141457272	1
RNF7	RNF7_p141457296	1
RNF7	RNF7_p141457322	1
RNPC3	RNPC3_m104068704	1
RNPC3	RNPC3_m104068777	1
RNPC3	RNPC3_m104068793	1
RNPC3	RNPC3_m104076446	1
RNPC3	RNPC3_m104077394	1
RNPC3	RNPC3_p104068706	1
RNPC3	RNPC3_p104068765	1
RNPC3	RNPC3_p104068802	1
RNPC3	RNPC3_p104068821	1
RNPC3	RNPC3_p104068853	1
ROS1	ROS1_m117730788	1
ROS1	ROS1_m117737472	1
ROS1	ROS1_m117739652	1
ROS1	ROS1_m117746698	1
ROS1	ROS1_m117746749	1
ROS1	ROS1_m117746759	1
ROS1	ROS1_p117739622	1
ROS1	ROS1_p117739632	1
ROS1	ROS1_p117739644	1
ROS1	ROS1_p117746740	1
RPA4	RPA4_m96139380	1
RPA4	RPA4_m96139405	1
RPA4	RPA4_m96139418	1
RPA4	RPA4_m96139426	1
RPA4	RPA4_p96139300	1
RPA4	RPA4_p96139306	1
RPA4	RPA4_p96139315	1
RPA4	RPA4_p96139336	1
RPA4	RPA4_p96139345	1
RPA4	RPA4_p96139407	1
RPAP2	RPAP2_m92764630	1
RPAP2	RPAP2_m92767137	1
RPAP2	RPAP2_m92769551	1
RPAP2	RPAP2_m92772810	1
RPAP2	RPAP2_p92764639	1
RPAP2	RPAP2_p92764647	1
RPAP2	RPAP2_p92764652	1
RPAP2	RPAP2_p92767119	1
RPAP2	RPAP2_p92769604	1
RPAP2	RPAP2_p92769884	1
RPL12	RPL12_m130210216	1
RPL12	RPL12_m130210249	1
RPL12	RPL12_m130210646	1
RPL12	RPL12_m130210691	1
RPL12	RPL12_m130211634	1
RPL12	RPL12_m130211890	1
RPL12	RPL12_m130211896	1
RPL12	RPL12_m130211930	1
RPL12	RPL12_m130211937	1
RPL12	RPL12_m130211942	1
RPL12	RPL12_m130211949	1
RPL12	RPL12_m130211956	1
RPL12	RPL12_m130213038	1
RPL12	RPL12_m130213055	1
RPL12	RPL12_m130213064	1
RPL12	RPL12_m130213067	1
RPL12	RPL12_p130210183	1
RPL12	RPL12_p130210190	1
RPL12	RPL12_p130210217	1
