depmap_id,log_copy_number,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-001956,1.0199566316961075,1017,CDK2,Mug-Chor-1,Bone Cancer,bone,chordoma,</br><b>Cell Line:</b> Mug-Chor-1</br><b>log2(Copy Number):</b> 1.020</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001680,0.9996910330911928,1017,CDK2,U-698-M,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> U-698-M</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002306,1.006758757967612,1017,CDK2,STS-0421,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> STS-0421</br><b>log2(Copy Number):</b> 1.007</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-001611,0.9842909676278442,1017,CDK2,NP 8,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 8</br><b>log2(Copy Number):</b> 0.984</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000062,1.2773596526867972,1017,CDK2,RERF-LC-MS,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> RERF-LC-MS</br><b>log2(Copy Number):</b> 1.277</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000574,1.0697192426964983,1017,CDK2,FU-OV-1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> FU-OV-1</br><b>log2(Copy Number):</b> 1.070</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002296,1.2887275212105065,1017,CDK2,PCI-38,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PCI-38</br><b>log2(Copy Number):</b> 1.289</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000240,1.0025522535935971,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_skin,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.003</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-001039,0.947545196865819,1017,CDK2,COLO 205,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO 205</br><b>log2(Copy Number):</b> 0.948</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001199,1.0095549329747415,1017,CDK2,SNUC2B,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNUC2B</br><b>log2(Copy Number):</b> 1.010</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000895,0.9953819150159904,1017,CDK2,CL-34,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> CL-34</br><b>log2(Copy Number):</b> 0.995</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001021,1.0514048862975984,1017,CDK2,NA,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.051</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000644,0.981349631428366,1017,CDK2,COLO 829,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO 829</br><b>log2(Copy Number):</b> 0.981</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000693,0.8588825023765579,1017,CDK2,KYSE-180,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-180</br><b>log2(Copy Number):</b> 0.859</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000844,1.322564487996565,1017,CDK2,DMS 454,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 454</br><b>log2(Copy Number):</b> 1.323</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001431,0.998192134155192,1017,CDK2,TC205,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> TC205</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000785,1.179275164006672,1017,CDK2,NCI-H2126,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2126</br><b>log2(Copy Number):</b> 1.179</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000445,0.8767842547151987,1017,CDK2,KNS-60,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KNS-60</br><b>log2(Copy Number):</b> 0.877</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002146,1.0617426477439804,1017,CDK2,JHOS-3,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> JHOS-3</br><b>log2(Copy Number):</b> 1.062</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000601,0.8241386261105308,1017,CDK2,MIA PaCa-2,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> MIA PaCa-2</br><b>log2(Copy Number):</b> 0.824</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002005,1.0628682966676164,1017,CDK2,SK-MEL-19,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-19</br><b>log2(Copy Number):</b> 1.063</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000137,0.9533325884702568,1017,CDK2,8-MG-BA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> 8-MG-BA</br><b>log2(Copy Number):</b> 0.953</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002211,1.0167718703696258,1017,CDK2,BALL-1,Leukemia,blood,ALL,</br><b>Cell Line:</b> BALL-1</br><b>log2(Copy Number):</b> 1.017</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000882,1.091841672008029,1017,CDK2,IGR-1,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> IGR-1</br><b>log2(Copy Number):</b> 1.092</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000632,0.8065878366902658,1017,CDK2,Hs 944.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 944.T</br><b>log2(Copy Number):</b> 0.807</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000673,1.0708249228347773,1017,CDK2,LN-443,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-443</br><b>log2(Copy Number):</b> 1.071</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001848,1.0040441524284371,1017,CDK2,ICC8,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC8</br><b>log2(Copy Number):</b> 1.004</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001289,1.028368543305206,1017,CDK2,COG-AR-359,Rhabdoid,soft_tissue,ATRT,</br><b>Cell Line:</b> COG-AR-359</br><b>log2(Copy Number):</b> 1.028</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001383,0.9335829053766604,1017,CDK2,PWR-1E,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> PWR-1E</br><b>log2(Copy Number):</b> 0.934</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-000213,0.9683695296819718,1017,CDK2,HUP-T4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> HUP-T4</br><b>log2(Copy Number):</b> 0.968</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001516,1.2684205834068587,1017,CDK2,HCSC-1,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> HCSC-1</br><b>log2(Copy Number):</b> 1.268</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000918,1.002423532189524,1017,CDK2,MOLT-16,Leukemia,blood,ALL,</br><b>Cell Line:</b> MOLT-16</br><b>log2(Copy Number):</b> 1.002</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000216,1.0140174430361546,1017,CDK2,JH-EsoAd1,Esophageal Cancer,esophagus,esophagus_adenocarcinoma,</br><b>Cell Line:</b> JH-EsoAd1</br><b>log2(Copy Number):</b> 1.014</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000935,0.9777556771138628,1017,CDK2,MDST8,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> MDST8</br><b>log2(Copy Number):</b> 0.978</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000189,1.0966959485041063,1017,CDK2,RCC10RGB,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> RCC10RGB</br><b>log2(Copy Number):</b> 1.097</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000318,1.050535727321988,1017,CDK2,TE-10,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> TE-10</br><b>log2(Copy Number):</b> 1.051</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-002019,0.9897486820582132,1017,CDK2,HOKUG,Cervical Cancer,cervix,glassy_cell_carcinoma,</br><b>Cell Line:</b> HOKUG</br><b>log2(Copy Number):</b> 0.990</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000598,1.0512594750918278,1017,CDK2,KMS-21BM,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-21BM</br><b>log2(Copy Number):</b> 1.051</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000725,1.0360571207863667,1017,CDK2,HCC202,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC202</br><b>log2(Copy Number):</b> 1.036</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-002280,0.9336219743263146,1017,CDK2,NB13,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB13</br><b>log2(Copy Number):</b> 0.934</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002382,1.008574329321586,1017,CDK2,HCC1395BL,Unknown,unknown,NA,</br><b>Cell Line:</b> HCC1395BL</br><b>log2(Copy Number):</b> 1.009</br><b>Lineage:</b> unknown</br><b>Disease:</b> Unknown
ACH-000049,1.024962287572233,1017,CDK2,HEK TE,Engineered,engineered_kidney,NA,</br><b>Cell Line:</b> HEK TE</br><b>log2(Copy Number):</b> 1.025</br><b>Lineage:</b> engineered_kidney</br><b>Disease:</b> Engineered
ACH-000816,0.9310088270773168,1017,CDK2,NCI-H524,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H524</br><b>log2(Copy Number):</b> 0.931</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001677,0.9978011781780748,1017,CDK2,U-2904,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> U-2904</br><b>log2(Copy Number):</b> 0.998</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000580,0.9961366865688496,1017,CDK2,C32,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> C32</br><b>log2(Copy Number):</b> 0.996</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000426,0.8808890849263924,1017,CDK2,KMS-20,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-20</br><b>log2(Copy Number):</b> 0.881</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000060,1.0953255549050898,1017,CDK2,Panc 10.05,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> Panc 10.05</br><b>log2(Copy Number):</b> 1.095</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001573,1.0118306133430996,1017,CDK2,MOLM-1,Leukemia,blood,CML,</br><b>Cell Line:</b> MOLM-1</br><b>log2(Copy Number):</b> 1.012</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001610,1.036068904688456,1017,CDK2,NP 5,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NP 5</br><b>log2(Copy Number):</b> 1.036</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002093,0.979668316036686,1017,CDK2,CHSA0108,Bone Cancer,bone,chondrosarcoma,</br><b>Cell Line:</b> CHSA0108</br><b>log2(Copy Number):</b> 0.980</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002114,1.007034064623316,1017,CDK2,EW-16,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-16</br><b>log2(Copy Number):</b> 1.007</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002179,1.0599401660967436,1017,CDK2,OCUB-M,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> OCUB-M</br><b>log2(Copy Number):</b> 1.060</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-002229,0.9960504211059732,1017,CDK2,D-502MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-502MG</br><b>log2(Copy Number):</b> 0.996</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002257,1.035973099096594,1017,CDK2,KINGS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KINGS-1</br><b>log2(Copy Number):</b> 1.036</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000399,1.0648824046281873,1017,CDK2,NCI-H2196,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H2196</br><b>log2(Copy Number):</b> 1.065</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000806,1.0176334633078818,1017,CDK2,L-540,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> L-540</br><b>log2(Copy Number):</b> 1.018</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000529,0.9998005137937156,1017,CDK2,T1-73,Fibroblast,fibroblast,fibroblast_bone,</br><b>Cell Line:</b> T1-73</br><b>log2(Copy Number):</b> 1.000</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-001625,0.9349867813491746,1017,CDK2,OSC-19,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> OSC-19</br><b>log2(Copy Number):</b> 0.935</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000083,0.9993956266450044,1017,CDK2,Hs 281.T,Fibroblast,fibroblast,fibroblast_breast,</br><b>Cell Line:</b> Hs 281.T</br><b>log2(Copy Number):</b> 0.999</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-000080,1.003935352787824,1017,CDK2,BDCM,Leukemia,blood,AML,</br><b>Cell Line:</b> BDCM</br><b>log2(Copy Number):</b> 1.004</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000298,1.1039677053394594,1017,CDK2,NCI-H2029,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H2029</br><b>log2(Copy Number):</b> 1.104</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002124,1.0382284403512148,1017,CDK2,H2373,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> H2373</br><b>log2(Copy Number):</b> 1.038</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002167,0.9597481777270184,1017,CDK2,NCC010,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> NCC010</br><b>log2(Copy Number):</b> 0.960</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000546,0.8939197337747935,1017,CDK2,HSC-4,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> HSC-4</br><b>log2(Copy Number):</b> 0.894</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000793,0.92968140595924,1017,CDK2,KATO III,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> KATO III</br><b>log2(Copy Number):</b> 0.930</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000780,0.7169656608067821,1017,CDK2,NCI-H1105,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H1105</br><b>log2(Copy Number):</b> 0.717</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001430,1.247076864075995,1017,CDK2,TC138,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> TC138</br><b>log2(Copy Number):</b> 1.247</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001091,0.9955568779426688,1017,CDK2,HRT18,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HRT18</br><b>log2(Copy Number):</b> 0.996</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000724,1.0059361625417662,1017,CDK2,HT-1376,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> HT-1376</br><b>log2(Copy Number):</b> 1.006</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001799,0.6775169309295428,1017,CDK2,LPS141,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> LPS141</br><b>log2(Copy Number):</b> 0.678</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-000710,0.955556382766088,1017,CDK2,NCI-H854,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H854</br><b>log2(Copy Number):</b> 0.956</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002177,0.9354495068551631,1017,CDK2,NCI-H835,Lung Cancer,lung,lung_carcinoid,</br><b>Cell Line:</b> NCI-H835</br><b>log2(Copy Number):</b> 0.935</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002003,1.0388380956181562,1017,CDK2,A375 SKIN CJ3,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A375 SKIN CJ3</br><b>log2(Copy Number):</b> 1.039</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000821,1.5237298336951288,1017,CDK2,EJM,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> EJM</br><b>log2(Copy Number):</b> 1.524</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-001639,1.017081439583697,1017,CDK2,ROS-50,Leukemia,blood,ALL,</br><b>Cell Line:</b> ROS-50</br><b>log2(Copy Number):</b> 1.017</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000265,0.9895863572372208,1017,CDK2,KP4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP4</br><b>log2(Copy Number):</b> 0.990</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001377,1.0629861195347612,1017,CDK2,PACADD-137,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-137</br><b>log2(Copy Number):</b> 1.063</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001328,1.0185765800228843,1017,CDK2,A-431,Skin Cancer,skin,skin_squamous,</br><b>Cell Line:</b> A-431</br><b>log2(Copy Number):</b> 1.019</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001192,1.1705511685064451,1017,CDK2,SK-NEP-1,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> SK-NEP-1</br><b>log2(Copy Number):</b> 1.171</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002176,1.047270409690976,1017,CDK2,NCI-H748,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H748</br><b>log2(Copy Number):</b> 1.047</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000914,1.0113825516609949,1017,CDK2,HT,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> HT</br><b>log2(Copy Number):</b> 1.011</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000617,1.1011492206998186,1017,CDK2,OVCAR-4,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVCAR-4</br><b>log2(Copy Number):</b> 1.101</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000667,1.073707181040954,1017,CDK2,HCC-44,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-44</br><b>log2(Copy Number):</b> 1.074</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000755,1.0125561687755864,1017,CDK2,HCC2218,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC2218</br><b>log2(Copy Number):</b> 1.013</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001340,1.0817863915371655,1017,CDK2,COV413A,Ovarian Cancer,ovary,ovary_carcinoma,</br><b>Cell Line:</b> COV413A</br><b>log2(Copy Number):</b> 1.082</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002264,1.1525418362624091,1017,CDK2,KYSE-50,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-50</br><b>log2(Copy Number):</b> 1.153</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000085,1.3191336014840742,1017,CDK2,T3M-4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> T3M-4</br><b>log2(Copy Number):</b> 1.319</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002338,0.9472462274171108,1017,CDK2,M980513,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> M980513</br><b>log2(Copy Number):</b> 0.947</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000146,0.9910166440643684,1017,CDK2,THP-1,Leukemia,blood,AML,</br><b>Cell Line:</b> THP-1</br><b>log2(Copy Number):</b> 0.991</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002029,1.0497900888003076,1017,CDK2,SAS,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SAS</br><b>log2(Copy Number):</b> 1.050</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001147,1.2697475376994571,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>log2(Copy Number):</b> 1.270</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000545,1.0903300154041065,1017,CDK2,VM-CUB1,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> VM-CUB1</br><b>log2(Copy Number):</b> 1.090</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-002215,1.2890152061930915,1017,CDK2,BC-3,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> BC-3</br><b>log2(Copy Number):</b> 1.289</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000740,1.042011933916008,1017,CDK2,A-253,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> A-253</br><b>log2(Copy Number):</b> 1.042</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-001607,1.0567230454872245,1017,CDK2,NOZ,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> NOZ</br><b>log2(Copy Number):</b> 1.057</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-000983,0.971753059194179,1017,CDK2,KCL-22,Leukemia,blood,CML,</br><b>Cell Line:</b> KCL-22</br><b>log2(Copy Number):</b> 0.972</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000879,1.029221573637145,1017,CDK2,MFE-296,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> MFE-296</br><b>log2(Copy Number):</b> 1.029</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000159,1.155771521619975,1017,CDK2,OS-RC-2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> OS-RC-2</br><b>log2(Copy Number):</b> 1.156</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000257,1.1266182997183998,1017,CDK2,COR-L279,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L279</br><b>log2(Copy Number):</b> 1.127</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000579,0.9441146789334643,1017,CDK2,UACC-257,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> UACC-257</br><b>log2(Copy Number):</b> 0.944</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001032,1.016278312559422,1017,CDK2,CHLA-32,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> CHLA-32</br><b>log2(Copy Number):</b> 1.016</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000838,1.224623142098191,1017,CDK2,AMO-1,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> AMO-1</br><b>log2(Copy Number):</b> 1.225</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000495,1.2164607416538245,1017,CDK2,TUHR4TKB,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> TUHR4TKB</br><b>log2(Copy Number):</b> 1.216</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000926,0.9846980211355416,1017,CDK2,HT55,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HT55</br><b>log2(Copy Number):</b> 0.985</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
