depmap_id,dependency,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-000607,-0.6412919594544086,1017,CDK2,KYM-1,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KYM-1</br><b>Dependency:</b> -0.641</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-000608,-0.7288762779179154,1017,CDK2,COV644,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> COV644</br><b>Dependency:</b> -0.729</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000609,-0.7006947711367338,1017,CDK2,SF126,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SF126</br><b>Dependency:</b> -0.701</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000614,-0.8851007904067234,1017,CDK2,RVH-421,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> RVH-421</br><b>Dependency:</b> -0.885</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000616,-0.36944607512962346,1017,CDK2,Hs 746T,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> Hs 746T</br><b>Dependency:</b> -0.369</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000618,-0.5337260057617751,1017,CDK2,SNU-1041,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SNU-1041</br><b>Dependency:</b> -0.534</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000619,-0.6772053867401735,1017,CDK2,PE/CA-PJ15,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PE/CA-PJ15</br><b>Dependency:</b> -0.677</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000620,-1.34179153786296,1017,CDK2,JHH-1,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> JHH-1</br><b>Dependency:</b> -1.342</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000621,-1.714748089407664,1017,CDK2,MDA-MB-157,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> MDA-MB-157</br><b>Dependency:</b> -1.715</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000622,-0.6606979562692955,1017,CDK2,KNS-42,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KNS-42</br><b>Dependency:</b> -0.661</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000623,-0.9443580465930944,1017,CDK2,SNU-201,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SNU-201</br><b>Dependency:</b> -0.944</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000624,-0.20020903670612272,1017,CDK2,HCC1806,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1806</br><b>Dependency:</b> -0.200</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000627,-0.4781905483604205,1017,CDK2,LCLC-103H,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LCLC-103H</br><b>Dependency:</b> -0.478</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000630,0.17850625892810768,1017,CDK2,YD-8,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> YD-8</br><b>Dependency:</b>  0.179</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000632,-0.63391349455916,1017,CDK2,Hs 944.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 944.T</br><b>Dependency:</b> -0.634</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000633,-0.6428554629655249,1017,CDK2,FU97,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> FU97</br><b>Dependency:</b> -0.643</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000634,-0.8396189942454924,1017,CDK2,LN-340,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-340</br><b>Dependency:</b> -0.840</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000637,-0.6350689671587488,1017,CDK2,KYSE-520,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-520</br><b>Dependency:</b> -0.635</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000638,-0.6868272601223087,1017,CDK2,NCI-H441,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H441</br><b>Dependency:</b> -0.687</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000639,-0.2026260015667067,1017,CDK2,NCI-H211,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H211</br><b>Dependency:</b> -0.203</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000645,-0.803776861508604,1017,CDK2,JL-1,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> JL-1</br><b>Dependency:</b> -0.804</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000646,-1.599158105050677,1017,CDK2,OVMANA,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVMANA</br><b>Dependency:</b> -1.599</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000647,-1.1382732903556565,1017,CDK2,TE-1,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> TE-1</br><b>Dependency:</b> -1.138</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000648,-0.3104586874083353,1017,CDK2,NCI-H28,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> NCI-H28</br><b>Dependency:</b> -0.310</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000649,-0.4790297377775216,1017,CDK2,786-O,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> 786-O</br><b>Dependency:</b> -0.479</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000651,-0.5785824332723786,1017,CDK2,SW 620,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SW 620</br><b>Dependency:</b> -0.579</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000652,-0.7707491430592571,1017,CDK2,SUIT-2,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> SUIT-2</br><b>Dependency:</b> -0.771</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000653,-0.3913959420358321,1017,CDK2,JJN-3,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> JJN-3</br><b>Dependency:</b> -0.391</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000654,-0.23965953906767776,1017,CDK2,Raji,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> Raji</br><b>Dependency:</b> -0.240</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000655,-0.3685272412857343,1017,CDK2,SF268,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> SF268</br><b>Dependency:</b> -0.369</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000656,-0.6103196052629191,1017,CDK2,SU-DHL-8,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-8</br><b>Dependency:</b> -0.610</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000657,-0.5586853038801614,1017,CDK2,A2780,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> A2780</br><b>Dependency:</b> -0.559</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000658,-0.9168689632944172,1017,CDK2,KMS-18,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-18</br><b>Dependency:</b> -0.917</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000660,-0.3436324161835452,1017,CDK2,SU-DHL-5,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-5</br><b>Dependency:</b> -0.344</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000661,-0.71510201087459635,1017,CDK2,WM1799,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM1799</br><b>Dependency:</b> -0.715</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000662,-0.2979734973092661,1017,CDK2,COR-L23,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> COR-L23</br><b>Dependency:</b> -0.298</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000663,-0.6797946048442222,1017,CDK2,OVTOKO,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVTOKO</br><b>Dependency:</b> -0.680</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000664,-0.01827551287124385,1017,CDK2,SU-DHL-1,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> SU-DHL-1</br><b>Dependency:</b> -0.018</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000665,-0.7922389556719965,1017,CDK2,SK-MES-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> SK-MES-1</br><b>Dependency:</b> -0.792</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000666,-0.6109885734373071,1017,CDK2,NCI-H1355,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1355</br><b>Dependency:</b> -0.611</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000667,-1.2615957450752946,1017,CDK2,HCC-44,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-44</br><b>Dependency:</b> -1.262</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000668,-1.2241182877280026,1017,CDK2,HCC70,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC70</br><b>Dependency:</b> -1.224</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000671,-0.8036605003693196,1017,CDK2,HuH-6,Liver Cancer,liver,hepatoblastoma,</br><b>Cell Line:</b> HuH-6</br><b>Dependency:</b> -0.804</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000673,-1.212933418836628,1017,CDK2,LN-443,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-443</br><b>Dependency:</b> -1.213</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000676,-1.0986925479040444,1017,CDK2,LN-464,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-464</br><b>Dependency:</b> -1.099</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000677,-0.6694703471710972,1017,CDK2,SW 1573,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> SW 1573</br><b>Dependency:</b> -0.669</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000680,-0.6143659959390315,1017,CDK2,SW948,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SW948</br><b>Dependency:</b> -0.614</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000681,-0.5605488385244879,1017,CDK2,A549,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> A549</br><b>Dependency:</b> -0.561</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000682,-0.5472264252194428,1017,CDK2,SNU-1066,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SNU-1066</br><b>Dependency:</b> -0.547</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000683,-0.6163957020016323,1017,CDK2,SNU-503,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNU-503</br><b>Dependency:</b> -0.616</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000684,-0.13825817966448706,1017,CDK2,KMRC-1,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-1</br><b>Dependency:</b> -0.138</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000685,-0.3680287027969679,1017,CDK2,L3.3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> L3.3</br><b>Dependency:</b> -0.368</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000688,-1.2293074189232729,1017,CDK2,OV7,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OV7</br><b>Dependency:</b> -1.229</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000693,-0.2467846157739183,1017,CDK2,KYSE-180,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-180</br><b>Dependency:</b> -0.247</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000694,-0.28444823463427565,1017,CDK2,TE-9,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> TE-9</br><b>Dependency:</b> -0.284</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000695,-0.7064719622243019,1017,CDK2,COR-L47,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L47</br><b>Dependency:</b> -0.706</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000696,-1.221235073378937,1017,CDK2,OVCAR-8,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVCAR-8</br><b>Dependency:</b> -1.221</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000697,-0.8171998253580698,1017,CDK2,A3/KAW,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> A3/KAW</br><b>Dependency:</b> -0.817</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000698,-0.8439430252043769,1017,CDK2,DMS 53,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 53</br><b>Dependency:</b> -0.844</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000699,-0.34215741727179844,1017,CDK2,HCC1395,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC1395</br><b>Dependency:</b> -0.342</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000700,-0.8148749022773643,1017,CDK2,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.815</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000701,-1.07866296164489,1017,CDK2,RMUG-S,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> RMUG-S</br><b>Dependency:</b> -1.079</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000702,-0.7610004014266659,1017,CDK2,L-1236,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> L-1236</br><b>Dependency:</b> -0.761</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000704,-0.8593215479237929,1017,CDK2,OAW42,Ovarian Cancer,ovary,ovary_carcinoma,</br><b>Cell Line:</b> OAW42</br><b>Dependency:</b> -0.859</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000706,-0.43907824359624176,1017,CDK2,EKVX,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> EKVX</br><b>Dependency:</b> -0.439</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000709,-0.8310795543300062,1017,CDK2,KMRC-2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-2</br><b>Dependency:</b> -0.831</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000711,-0.5437941291839604,1017,CDK2,JIMT-1,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> JIMT-1</br><b>Dependency:</b> -0.544</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000713,-0.9843484125930866,1017,CDK2,Caov-3,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Caov-3</br><b>Dependency:</b> -0.984</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000714,-0.8541120830429071,1017,CDK2,KMS-11,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-11</br><b>Dependency:</b> -0.854</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000716,-0.6844135215685021,1017,CDK2,TT2609-C02,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> TT2609-C02</br><b>Dependency:</b> -0.684</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-000717,-0.629200373528416,1017,CDK2,COLO-680N,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> COLO-680N</br><b>Dependency:</b> -0.629</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000718,-1.1061995815391548,1017,CDK2,NCI-H2291,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2291</br><b>Dependency:</b> -1.106</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000719,-1.0515177216868286,1017,CDK2,RMG-I,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> RMG-I</br><b>Dependency:</b> -1.052</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000720,-0.7544086371452744,1017,CDK2,TCCSUP,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> TCCSUP</br><b>Dependency:</b> -0.754</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000721,-1.0390173569728396,1017,CDK2,HMC-1-8,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> HMC-1-8</br><b>Dependency:</b> -1.039</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000722,-1.0334957300940797,1017,CDK2,SNU-C1,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNU-C1</br><b>Dependency:</b> -1.033</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000724,-0.9940356905787188,1017,CDK2,HT-1376,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> HT-1376</br><b>Dependency:</b> -0.994</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000725,-0.7062990198419514,1017,CDK2,HCC202,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> HCC202</br><b>Dependency:</b> -0.706</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000732,-0.6087841554112872,1017,CDK2,PE/CA-PJ41 (clone D2),Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PE/CA-PJ41 (clone D2)</br><b>Dependency:</b> -0.609</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000734,-0.5701241367170373,1017,CDK2,JHH-5,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> JHH-5</br><b>Dependency:</b> -0.570</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000735,-0.4325884175140024,1017,CDK2,PE/CA-PJ49,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> PE/CA-PJ49</br><b>Dependency:</b> -0.433</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000736,-0.15695717483245286,1017,CDK2,SNU-601,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SNU-601</br><b>Dependency:</b> -0.157</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000738,-0.4722538351978953,1017,CDK2,GB-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GB-1</br><b>Dependency:</b> -0.472</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000739,-0.6291235523942484,1017,CDK2,Hep G2,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> Hep G2</br><b>Dependency:</b> -0.629</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000740,-0.5569452280506939,1017,CDK2,A-253,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> A-253</br><b>Dependency:</b> -0.557</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000741,-0.6440149640215611,1017,CDK2,U-BLC1,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> U-BLC1</br><b>Dependency:</b> -0.644</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000746,-0.5606997488842211,1017,CDK2,GSS,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> GSS</br><b>Dependency:</b> -0.561</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000747,-0.5841575928450319,1017,CDK2,NCI-H1703,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1703</br><b>Dependency:</b> -0.584</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000748,-0.4743468058294897,1017,CDK2,SJSA-1,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> SJSA-1</br><b>Dependency:</b> -0.474</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000753,-0.3867398294648026,1017,CDK2,JMSU-1,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> JMSU-1</br><b>Dependency:</b> -0.387</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000754,-0.6181182660023987,1017,CDK2,L-428,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> L-428</br><b>Dependency:</b> -0.618</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000756,-0.6164644078820338,1017,CDK2,GI-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> GI-1</br><b>Dependency:</b> -0.616</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000757,-0.9170170652558012,1017,CDK2,A427,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> A427</br><b>Dependency:</b> -0.917</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000758,-0.21554882866807687,1017,CDK2,MKN74,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> MKN74</br><b>Dependency:</b> -0.216</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000760,-0.2492473290206066,1017,CDK2,LNZ308,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LNZ308</br><b>Dependency:</b> -0.249</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000762,-0.4968866749296386,1017,CDK2,YD-38,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> YD-38</br><b>Dependency:</b> -0.497</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000763,-1.0529454431299738,1017,CDK2,MM1-S,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> MM1-S</br><b>Dependency:</b> -1.053</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000764,-0.7188724202834205,1017,CDK2,SH-10-TC,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> SH-10-TC</br><b>Dependency:</b> -0.719</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000765,-0.5295785937784969,1017,CDK2,WM-983B,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> WM-983B</br><b>Dependency:</b> -0.530</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000766,-0.7549283231100081,1017,CDK2,NCI-H1648,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1648</br><b>Dependency:</b> -0.755</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000767,-1.4661711989673436,1017,CDK2,NCI-H526,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H526</br><b>Dependency:</b> -1.466</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000768,-0.5794221384593372,1017,CDK2,MDA-MB-231,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-231</br><b>Dependency:</b> -0.579</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000769,-0.7332348460822715,1017,CDK2,LK-2,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LK-2</br><b>Dependency:</b> -0.733</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
